Date,Region,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Phase,a,b,Biomass
2015,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,34,t,-5.0162,3.1109,722.7327969
2015,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,34,t,-5.0162,3.1109,722.7327969
2015,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,29,i,-4.4317,2.9051,527.0021945
2015,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,29,i,-4.4317,2.9051,527.0021945
2015,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2015,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2015,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,34,t,-4.4317,2.9051,836.5644437
2015,Bonaire,Barcadera,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2015,Bonaire,Barcadera,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,,-2.8242,2.2638,167.9152994
2015,Bonaire,Barcadera,2,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,24,t,-4.8887,3.0548,241.1955557
2015,Bonaire,Barcadera,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,i,-5.0162,3.1109,395.0607826
2015,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,i,-5.0162,3.1109,489.6395739
2015,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2015,Bonaire,Barcadera,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,23,t,-4.0781,2.7438,252.3532118
2015,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2015,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2015,Bonaire,Barcadera,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2015,Bonaire,Barcadera,3,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,25,t,-4.8887,3.0548,273.2292176
2015,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,11,i,-3.2257,2.3852,43.99768567
2015,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2015,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2015,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,i,-5.0162,3.1109,395.0607826
2015,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,29,i,-5.0162,3.1109,440.6298673
2015,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,t,-4.4317,2.9051,475.925305
2015,Bonaire,Barcadera,4,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,13,i,-4.8887,3.0548,37.06586611
2015,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2015,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2015,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,29,i,-5.0162,3.1109,440.6298673
2015,Bonaire,Barcadera,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,33,t,-5.0162,3.1109,658.6353186
2015,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,i,-4.4317,2.9051,342.4171586
2015,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2015,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,i,-4.4317,2.9051,701.4733917
2015,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,33,i,-4.4317,2.9051,767.069733
2015,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,15,,-4.6005,2.9752,74.78365961
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2015,Bonaire,Barcadera,5,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,23,t,-4.8887,3.0548,211.7903624
2015,Bonaire,Barcadera,5,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,23,t,-4.8887,3.0548,211.7903624
2015,Bonaire,Barcadera,5,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,24,t,-4.8887,3.0548,241.1955557
2015,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,9,i,-3.2257,2.3852,27.26209542
2015,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,i,-3.2257,2.3852,35.05096668
2015,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,29,i,-5.0162,3.1109,440.6298673
2015,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,t,-4.0781,2.7438,223.3774617
2015,Bonaire,Barcadera,6,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,24,t,-4.8887,3.0548,241.1955557
2015,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2015,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,5,j,-3.2257,2.3852,6.709393357
2015,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,35,t,-5.0162,3.1109,790.9358834
2015,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2015,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2015,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,34,t,-4.4317,2.9051,836.5644437
2015,Bonaire,Barcadera,7,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,,-2.8242,2.2638,191.1110933
2015,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,i,-3.2257,2.3852,205.7109746
2015,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,30,t,-4.0781,2.7438,523.1488786
2015,Bonaire,Barcadera,7,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,25,i,-3.0509,2.3192,323.8936757
2015,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2015,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,t,-4.4317,2.9051,475.925305
2015,Bonaire,Barcadera,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2015,Bonaire,Barcadera,8,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2015,Bonaire,Barcadera,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,i,-3.2257,2.3852,35.05096668
2015,Bonaire,Barcadera,8,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2015,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,i,-5.0162,3.1109,395.0607826
2015,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,29,i,-5.0162,3.1109,440.6298673
2015,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,31,i,-5.0162,3.1109,542.2219485
2015,Bonaire,Barcadera,8,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2015,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,12,i,-4.4317,2.9051,40.60031825
2015,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,i,-4.4317,2.9051,475.925305
2015,Bonaire,Barcadera,8,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,31,i,-4.4317,2.9051,639.668341
2015,Bonaire,Barcadera,9,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2015,Bonaire,Barcadera,9,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,17,i,-3.2257,2.3852,124.2701342
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,9,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2015,Bonaire,Barcadera,9,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,i,-5.0162,3.1109,277.684458
