Date,Island,Site,Surveyor,Transect,Species Code,Common name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/6/17,Bonaire,Front Porch,REB,4,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,8,2,,0.0182,3.05,10.33941217
3/5/17,Bonaire,Front Porch,MWW,1,BlC,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,9,1,,0.01479,2.98,10.31836418
3/5/17,Bonaire,Front Porch,MWW,2,BrC,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,9,200,,0.01479,2.98,10.31836418
3/6/17,Bonaire,Front Porch,REB,3,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,24,1,,0.0001,3.554,8.040272222
3/5/17,Bonaire,Front Porch,MWW,4,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,24,1,,0.0001,3.554,8.040272222
3/6/17,Bonaire,Front Porch,REB,1,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,7,1,,0.0182,3.05,6.880506509
3/5/17,Bonaire,Front Porch,MWW,1,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,1,,0.00891,3.01,4.657775637
3/5/17,Bonaire,Front Porch,MWW,2,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,15,,0.00891,3.01,4.657775637
3/5/17,Bonaire,Front Porch,MWW,2,BhW,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,20,,0.00891,3.01,4.657775637
3/6/17,Bonaire,Front Porch,REB,2,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,5,1,,0.022,3.1897,3.731876849
3/6/17,Bonaire,Front Porch,REB,2,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,6,7,,0.01479,2.98,3.082186402
3/6/17,Bonaire,Front Porch,REB,2,blc,Blue Chromis,Chromis cyanea,Pomacentridae,Planktivore,5,3,,0.01479,2.98,1.790188599
3/6/17,Bonaire,Front Porch,REB,3,brc,Brown Chromis,Chromis multilineata,Pomacentridae,Planktivore,5,300,,0.01479,2.98,1.790188599
3/6/17,Bonaire,Front Porch,REB,2,bid,Bicolour Damselfish,Stegastes partitus,Pomacentridae,Herbivores,4,12,,0.01479,3.01,0.959773485
3/5/17,Bonaire,Front Porch,MWW,2,SgM,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,2,12,,0.0182,3.05,0.150734573
3/9/17,Bonaire,Karpata,REB,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,45,1,T,0.025,2.9214,1689.020989
3/9/17,Bonaire,Karpata,REB,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,45,1,T,0.025,2.9214,1689.020989
3/9/17,Bonaire,Karpata,REB,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,43,1,T,0.025,2.9214,1478.954301
3/9/17,Bonaire,Karpata,REB,3,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,42,1,,0.0194,2.9779,1323.353261
3/9/17,Bonaire,Karpata,REB,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,40,2,T,0.025,2.9214,1197.28645
3/9/17,Bonaire,Karpata,REB,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,40,1,I,0.025,2.9214,1197.28645
3/9/17,Bonaire,Karpata,REB,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,40,1,I,0.025,2.9214,1197.28645
3/9/17,Bonaire,Karpata,REB,2,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,42,1,,0.0405,2.718,1045.79508
3/9/17,Bonaire,Karpata,REB,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,38,1,T,0.025,2.9214,1030.67041
3/9/17,Bonaire,Karpata,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,36,1,T,0.025,2.9214,880.079965
3/9/17,Bonaire,Karpata,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,36,1,T,0.025,2.9214,880.079965
3/9/17,Bonaire,Karpata,MWW,2,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,35,1,,0.0194,2.9779,768.9214198
3/9/17,Bonaire,Karpata,MWW,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,1,t,0.025,2.9214,623.8571478
3/9/17,Bonaire,Karpata,REB,2,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,32,1,,0.0194,2.9779,588.8271824
3/9/17,Bonaire,Karpata,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,1,t,0.025,2.9214,516.6566721
3/9/17,Bonaire,Karpata,MWW,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,1,t,0.025,2.9214,516.6566721
3/9/17,Bonaire,Karpata,MWW,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,1,t,0.025,2.9214,516.6566721
3/9/17,Bonaire,Karpata,MWW,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,29,1,t,0.025,2.9214,467.9392986
3/9/17,Bonaire,Karpata,REB,4,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,29,1,,0.0194,2.9779,439.2145593
3/9/17,Bonaire,Karpata,REB,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,28,1,I,0.025,2.9214,422.3451209
3/9/17,Bonaire,Karpata,MWW,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,2,t,0.025,2.9214,422.3451209
3/9/17,Bonaire,Karpata,MWW,7,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,29,1,,0.0405,2.718,382.1666466
3/9/17,Bonaire,Karpata,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,27,1,t,0.025,2.9214,379.7747699
3/9/17,Bonaire,Karpata,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,27,1,t,0.025,2.9214,379.7747699
3/9/17,Bonaire,Karpata,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,27,1,t,0.025,2.9214,379.7747699
3/9/17,Bonaire,Karpata,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,27,1,t,0.025,2.9214,379.7747699
3/9/17,Bonaire,Karpata,MWW,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,28,1,,0.0429,2.719,369.2155464
3/9/17,Bonaire,Karpata,MWW,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,28,1,,0.0074,3.237,357.8345471
3/9/17,Bonaire,Karpata,MWW,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,1,t,0.025,2.9214,340.1285968
3/9/17,Bonaire,Karpata,MWW,2,qua,Queen Angelfish,Holacanthus ciliaris,Pomacanthidae,Omnivores,24,1,,0.0337,2.9004,339.4646738
3/9/17,Bonaire,Karpata,MWW,7,ytp,Yellowtail parrotfish,Sparisoma rubiprinne,Scaridae,Herbivores,26,1,i,0.0156,3.0641,337.8659562
3/9/17,Bonaire,Karpata,MWW,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,22,1,,0.0203,3.1264,319.4819358
3/9/17,Bonaire,Karpata,MWW,4,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,26,1,t,0.0099,3.1708,303.5517118
3/9/17,Bonaire,Karpata,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,1,T,0.025,2.9214,303.3066623
3/9/17,Bonaire,Karpata,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,1,i,0.025,2.9214,303.3066623
3/9/17,Bonaire,Karpata,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,1,t,0.025,2.9214,303.3066623
3/9/17,Bonaire,Karpata,MWW,2,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/9/17,Bonaire,Karpata,REB,1,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,21,1,,0.0203,3.1264,276.2373766
3/9/17,Bonaire,Karpata,MWW,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,26,1,,0.0135,3.0439,273.760725
3/9/17,Bonaire,Karpata,MWW,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,t,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,t,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,i,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,1,t,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,REB,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,1,I,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,1,T,0.025,2.9214,269.2087244
3/9/17,Bonaire,Karpata,MWW,7,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,25,1,i,0.0099,3.1708,268.0546677
3/9/17,Bonaire,Karpata,MWW,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,1,,0.0074,3.237,247.9496661
3/9/17,Bonaire,Karpata,REB,4,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,24,1,,0.0147,3.0559,242.7196115
3/9/17,Bonaire,Karpata,MWW,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,23,1,i,0.025,2.9214,237.7342251
3/9/17,Bonaire,Karpata,REB,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,23,1,T,0.025,2.9214,237.7342251
3/9/17,Bonaire,Karpata,REB,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,1,I,0.025,2.9214,237.7342251
3/9/17,Bonaire,Karpata,REB,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,26,1,T,0.0335,2.7086,227.8461095
3/9/17,Bonaire,Karpata,REB,1,hcc,Honeycomb Cowfish,Acanthostracion polygonia,Ostraciidae,Omnivores,24,1,,0.02818,2.83,226.9545024
3/9/17,Bonaire,Karpata,MWW,3,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,23,1,,0.0194,2.9779,220.2373906
3/9/17,Bonaire,Karpata,MWW,4,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,23,1,,0.0194,2.9779,220.2373906
3/9/17,Bonaire,Karpata,MWW,6,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,23,1,,0.0194,2.9779,220.2373906
3/9/17,Bonaire,Karpata,MWW,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,REB,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,I,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,MWW,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,MWW,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,t,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,t,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,REB,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,I,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,I,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,REB,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,I,0.025,2.9214,208.7822764
3/9/17,Bonaire,Karpata,REB,5,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,23,1,T,0.0099,3.1708,205.7793623
3/9/17,Bonaire,Karpata,REB,4,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,22,1,,0.0429,2.719,191.6481191
3/9/17,Bonaire,Karpata,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,1,t,0.0335,2.7086,183.4361709
3/9/17,Bonaire,Karpata,REB,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,1,T,0.0335,2.7086,183.4361709
3/9/17,Bonaire,Karpata,REB,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,1,I,0.025,2.9214,182.2516447
3/9/17,Bonaire,Karpata,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,i,0.025,2.9214,182.2516447
3/9/17,Bonaire,Karpata,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,t,0.025,2.9214,182.2516447
3/9/17,Bonaire,Karpata,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,i,0.025,2.9214,182.2516447
3/9/17,Bonaire,Karpata,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,i,0.025,2.9214,182.2516447
3/9/17,Bonaire,Karpata,REB,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,19,2,,0.0415,2.8346,174.9053339
3/9/17,Bonaire,Karpata,MWW,2,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,21,1,,0.0429,2.719,168.877408
3/9/17,Bonaire,Karpata,REB,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,21,1,,0.0429,2.719,168.877408
3/9/17,Bonaire,Karpata,REB,2,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,21,1,T,0.0147,3.0548,160.8543597
3/9/17,Bonaire,Karpata,MWW,2,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,21,1,,0.0405,2.718,158.9450716
3/9/17,Bonaire,Karpata,MWW,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/9/17,Bonaire,Karpata,MWW,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,21,1,,0.0046,3.4291,157.3185791
3/9/17,Bonaire,Karpata,REB,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,21,1,,0.0046,3.4291,157.3185791
3/9/17,Bonaire,Karpata,MWW,2,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,21,1,,0.0144,3.0532,156.8059156
3/9/17,Bonaire,Karpata,MWW,6,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,21,1,,0.0144,3.0532,156.8059156
3/9/17,Bonaire,Karpata,REB,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,22,2,,0.00977,3.12,150.748614
3/9/17,Bonaire,Karpata,REB,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,18,2,,0.0415,2.8346,150.0526051
3/9/17,Bonaire,Karpata,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,T,0.0335,2.7086,144.9208526
3/9/17,Bonaire,Karpata,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,T,0.0335,2.7086,144.9208526
3/9/17,Bonaire,Karpata,REB,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,T,0.0335,2.7086,144.9208526
3/9/17,Bonaire,Karpata,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,21,1,,0.0135,3.0439,142.9015962
3/9/17,Bonaire,Karpata,MWW,2,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,19,1,,0.0562,2.6534,138.9252287
3/9/17,Bonaire,Karpata,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,i,0.025,2.9214,136.0475667
3/9/17,Bonaire,Karpata,REB,1,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,20,1,,0.0144,3.0532,135.1037099
3/9/17,Bonaire,Karpata,MWW,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/9/17,Bonaire,Karpata,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/9/17,Bonaire,Karpata,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/9/17,Bonaire,Karpata,MWW,6,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/9/17,Bonaire,Karpata,MWW,1,inl,Inshore Lizardfish,Synodus foetens,Synodontidae,Carnivores,26,1,,0.0038,3.21,132.3878239
3/9/17,Bonaire,Karpata,REB,4,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
3/9/17,Bonaire,Karpata,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,t,0.0335,2.7086,127.7638496
3/9/17,Bonaire,Karpata,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,2,t,0.0335,2.7086,127.7638496
3/9/17,Bonaire,Karpata,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,t,0.0335,2.7086,127.7638496
3/9/17,Bonaire,Karpata,MWW,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
3/9/17,Bonaire,Karpata,MWW,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/9/17,Bonaire,Karpata,REB,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/9/17,Bonaire,Karpata,MWW,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/9/17,Bonaire,Karpata,REB,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,2,,0.0074,3.237,120.4109037
3/9/17,Bonaire,Karpata,REB,4,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/9/17,Bonaire,Karpata,MWW,7,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,19,1,,0.0144,3.0532,115.5188845
3/9/17,Bonaire,Karpata,MWW,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.12,111.9716686
3/9/17,Bonaire,Karpata,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,t,0.0335,2.7086,111.9475654
3/9/17,Bonaire,Karpata,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,t,0.0335,2.7086,111.9475654
3/9/17,Bonaire,Karpata,MWW,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/9/17,Bonaire,Karpata,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
3/9/17,Bonaire,Karpata,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/9/17,Bonaire,Karpata,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/9/17,Bonaire,Karpata,MWW,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,1,,0.0415,2.8346,107.4599414
3/9/17,Bonaire,Karpata,MWW,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,1,,0.0415,2.8346,107.4599414
3/9/17,Bonaire,Karpata,REB,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,18,2,,0.0405,2.718,104.5407694
3/9/17,Bonaire,Karpata,MWW,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,2,,0.0239,3.0825,100.8554118
3/9/17,Bonaire,Karpata,MWW,2,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,18,1,t,0.0147,3.0548,100.44395
3/9/17,Bonaire,Karpata,REB,4,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,18,2,I,0.0147,3.0548,100.44395
3/9/17,Bonaire,Karpata,MWW,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,17,1,i,0.025,2.9214,98.30452014
3/9/17,Bonaire,Karpata,MWW,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/9/17,Bonaire,Karpata,MWW,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/9/17,Bonaire,Karpata,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,,0.0335,2.7086,97.42643485
3/9/17,Bonaire,Karpata,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,t,0.0335,2.7086,97.42643485
3/9/17,Bonaire,Karpata,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,t,0.0335,2.7086,97.42643485
3/9/17,Bonaire,Karpata,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,i,0.0335,2.7086,97.42643485
3/9/17,Bonaire,Karpata,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,T,0.0335,2.7086,97.42643485
3/9/17,Bonaire,Karpata,REB,5,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,18,1,I,0.0099,3.1708,94.59174859
3/9/17,Bonaire,Karpata,MWW,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/9/17,Bonaire,Karpata,MWW,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/9/17,Bonaire,Karpata,REB,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,T,0.0046,3.4291,92.72840271
3/9/17,Bonaire,Karpata,MWW,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,1,,0.0415,2.8346,89.49450693
3/9/17,Bonaire,Karpata,REB,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/9/17,Bonaire,Karpata,REB,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/9/17,Bonaire,Karpata,REB,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/9/17,Bonaire,Karpata,REB,1,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Priacanthidae,Carnivores,19,1,,0.01738,2.9,88.80454938
3/9/17,Bonaire,Karpata,MWW,6,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,16,1,,0.0562,2.6534,88.05383542
3/9/17,Bonaire,Karpata,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,t,0.0335,2.7086,84.15422298
3/9/17,Bonaire,Karpata,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/9/17,Bonaire,Karpata,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/9/17,Bonaire,Karpata,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/9/17,Bonaire,Karpata,REB,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/9/17,Bonaire,Karpata,MWW,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,16,1,i,0.025,2.9214,82.34858214
3/9/17,Bonaire,Karpata,REB,4,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,16,1,,0.0429,2.719,80.62310595
3/9/17,Bonaire,Karpata,REB,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,5,,0.00977,3.12,80.60180725
3/9/17,Bonaire,Karpata,REB,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,16,1,,0.01778,3.03,79.14350943
3/9/17,Bonaire,Karpata,REB,3,smt,Smooth Trunkfish,Lactophyrs triqueter,Ostraciidae,Omnivores,14,1,,0.04898,2.78,75.2063861
3/9/17,Bonaire,Karpata,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/9/17,Bonaire,Karpata,MWW,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/9/17,Bonaire,Karpata,REB,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,14,1,,0.0415,2.8346,73.59742618
3/9/17,Bonaire,Karpata,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,17,2,i,0.0335,2.7086,72.08397967
3/9/17,Bonaire,Karpata,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,17,1,i,0.0335,2.7086,72.08397967
